call_id,customer_id,agent_id,primary_call_reason,customer_name,elite_level_code
5315695090,407480001,181820,Voluntary Change,Brent Ballard,1
5315802270,3053020237,496568,IRROPS,Brent Nelson,1
5315819815,8009846184,347606,Upgrade,Rebekah Martinez,
5315903763,3758692838,126555,Check-In,Dana Houston,3
5315924048,5281260341,860774,Communications,Catherine Leon,1
5316016611,380188735,594957,IRROPS,Peter Griffin,3
5316169772,3861398696,668841,Baggage,Whitney Obrien,
5316278800,5074889493,575830,Post Flight,Brandon Ochoa,
5316342646,8057279581,544771,Check-In,Michele Howe,
5316398157,5906159504,911766,Products & Services,Colleen Roth,0
5316556685,8979173805,975590,Seating,Vanessa Burke,0
5316580898,3087583522,481174,Mileage Plus,Nicole Campbell,3
5316630478,8073148017,496568,Post Flight,Joseph Snyder,1
5316695611,709521476,595713,Voluntary Change,Jacqueline Long,1
5316908908,1960536048,650595,Upgrade,Tiffany Mills,0
5316995425,418821838,675344,Communications,Robert Dillon,0
5317213274,7039606479,814752,Mileage Plus,Gina Thompson MD,3
5317381531,980421962,388661,Voluntary Change,Amy Hampton,
5317397578,9683615250,926550,Upgrade,Angela Castro,
5317643840,3157135176,591324,Communications,Emily Matthews,2
5318263149,3384684392,605855,Voluntary Change,Charles Cook,2
5318525247,5968961238,757349,Seating,Richard Young,
5318601786,9083461908,782259,IRROPS,Thomas Burke,1
5318642318,6177200784,432687,Upgrade,Steven Campbell,
5318770074,7303518759,634959,IRROPS,Ryan Sanchez,3
5318862609,8602628389,202868,Voluntary Cancel,Dr. Lisa Burnett,1
5318927057,2602743135,251287,IRROPS,Catherine Russell,
5319068732,8934315623,349127,IRROPS,Eric Ball,
5319783153,9661908450,731015,Communications,Megan Mcdaniel,
5320142166,9926307075,436472,Voluntary Change,Jennifer Gross,3
5320171452,7902327368,817160,Schedule Change,Wyatt Carrillo,4
5320824650,5191527544,915618,Booking,Megan House,
5320862485,8428531861,582602,Voluntary Change,Margaret Tyler,1
5320989344,2278749322,911766,IRROPS,Amanda Vaughn,1
5321094038,6662931494,367706,Seating,Amanda Juarez,
5321483903,2110140663,597058,Voluntary Change,Jessica Howell,1
5321735322,8563064825,784648,Seating,Robert Fry,
5321785480,1689431725,499403,Check-In,Jesse Baker,1
5321918388,179220560,545730,Voluntary change,Raymond Henry,
5322174165,8732264751,848681,IRROPS,Nicole Baker DDS,1
5322298280,2221172623,167843,Seating,Ryan Stewart,
5322729882,5642617703,552900,Communications,Tracy Wilson,
5323599828,7142204038,541395,Voluntary Change,Jamie Chen,0
5323967253,4930193073,591778,Post Flight,Terry Whitehead,
5323973738,7997636916,202868,Booking,Kelli Barr,
5323983665,8585995018,931734,Mileage Plus,Daniel Jones,1
5324097798,9427007462,126555,Seating,Mark Hicks,
5324137616,502712094,597058,Traveler Updates,Mark Wade,1
5324224297,1664143948,982131,Voluntary Change,Hannah Carpenter,1
5324267411,4843068666,542034,Products & Services,Steven Morris PhD,
5324320224,4840447140,436472,Seating,Kevin Dean,
5324489789,6038129926,251287,Voluntary Change,Travis Dawson,0
5324563297,9799771374,938715,IRROPS,Madison Hanson,3
5324711586,5227666247,963118,Seating,Ebony Griffin,0
5324840748,8737720044,607742,Seating,Dana Allen,1
5325036033,2868517298,163887,IRROPS,William Prince,
5325278453,9498409298,828869,IRROPS,Amanda Mason,3
5325589805,5959919523,880532,Seating,Jessica Alexander,
5325965183,6452307684,870032,IRROPS,Gina Jones,2
5325983962,6953830597,376343,IRROPS,Ricky Knight,
5326039375,1639434619,543564,Post Flight,Mary Cole,0
5326065825,1395530554,198686,Products & Services,Jason Kane,
5326176231,3956245915,119952,Booking,Rebecca Short,3
5326230737,9122015093,434222,Mileage Plus,Natalie Richardson,3
5326240993,6103685730,369972,Mileage Plus,Dr. Daniel Scott MD,2
5326402918,8449123849,764745,Seating,Kelly Porter,1
5326558280,3535287770,955854,Products & Services,Michelle Gaines,2
5326673984,7196398008,731015,Seating,Mrs. Lauren Conrad,
5326997387,6942965883,519294,IRROPS,Kristina Stevenson PhD,1
5327353800,3378837231,915618,Voluntary Change,Amy Olson,
5327366887,2076288414,717526,Voluntary Change,David Schwartz,0
5327442248,2468119038,519294,Post Flight,Mary Cohen,1
5327583905,6028352982,731717,Communications,Kristin Olsen,1
5327593893,9749416454,391052,Voluntary Change,Julie Freeman,
5327737239,541316178,289402,Voluntary Change,Mary Cooper,3
5328046837,9571059186,710770,IRROPS,Rose Bentley,2
5328052773,8291019520,860045,Mileage Plus,Michele Scott,3
5328129320,4776994826,347606,Post Flight,Steven Reyes,
5328177206,8779929099,850791,Products & Services,Emily Cooper,2
5328534467,4690873948,633769,Upgrade,Teresa Barker,1
5328938266,4717860000,719115,IRROPS,David Thompson,3
5329092176,5052553440,901589,Voluntary Change,Mrs. Allison Wong DVM,2
5329593391,9065078210,633922,Voluntary Change,Traci Lynn,
5329628599,2241746080,852493,IRROPS,Johnathan Frank,2
5329970793,2921212977,795478,IRROPS,Heather Mcconnell,4
5329989738,9771994332,357288,IRROPS,Darrell Mays,
5330000079,8865851756,571712,Mileage Plus,Charles Browning,4
5330076118,740750444,349127,Traveler Updates,Terry Smith,0
5330402811,6336564114,213093,Communications,Michael Hernandez,2
5330582162,7106881852,552900,Mileage Plus,Crystal Baker,0
5330731439,9676756185,376343,IRROPS,Melissa Bullock,
5330900081,5999402999,734708,Booking,Karl Hawkins,1
5331237312,1993577177,595713,IRROPS,John Anderson,0
5332078395,4730983009,633922,IRROPS,Thomas Burton,1
5332252845,2483580716,414842,Disability,Christopher Morgan,0
5332261313,1983750299,391212,Mileage Plus,Dennis Lucero,3
5332402986,6458726784,595713,Traveler Updates,William Andrews,
5332536301,943206576,719115,Voluntary Change,Robert Watkins,1
5332850320,618903049,189362,IRROPS,Chad Williams MD,4
5332872136,9807386466,848681,IRROPS,Brandon Collins,2
5333210824,1614112316,367706,Seating,Cody Mueller,
5333375967,8350850491,126555,Mileage Plus,Cheryl Schmidt,2
5333406873,161180777,788537,Mileage Plus,Brett Wright,1
5333756418,8441583435,400977,Checkout,Kimberly Foster,1
5334012517,7254338777,462743,Voluntary Change,Tyler Crane,1
5334033339,9748689014,524049,Mileage Plus,Justin Graves,2
5334057740,6478384203,391052,Seating,Eric Bailey,1
5334359607,8991518614,637585,Checkout,Jacob Thomas,
5334810729,771775758,251287,IRROPS,Benjamin Barker,0
5334976949,2757378791,981776,Mileage Plus,Samantha Jenkins,4
5335088503,4348769835,582602,Communications,Kevin Patel,1
5335120721,4151400345,215457,IRROPS,David Silva,0
5335220645,1946132274,610271,Schedule Change,Mr. Louis Andrade,
5335300996,650716422,817160,Voluntary Change,David Navarro,1
5335345166,7466657770,422417,Communications,Jessica Lyons,
5335682196,5340032614,437196,Seating,Logan Mays,1
5335747404,878194234,819946,Traveler Updates,Caroline Hicks,
5336120646,5680708385,499403,Booking,Karen Brown,1
5336357827,3020000632,526945,Voluntary Change,Nathan Morgan MD,0
5336474929,7466267890,634959,Mileage Plus,Ashley Reed,3
5336621706,9027153980,171021,IRROPS,Andrew Graham,0
5336630106,8025015872,477699,Post Flight,Robert Farrell,
5336632320,1501945609,922729,Post Flight,Mark Thomas,
5336669841,7630171692,710770,IRROPS,Elizabeth Holmes,0
5336708508,7042888082,530215,Communications,Alexander Harris,2
5337098663,2533924112,552900,Products & Services,Cameron Dougherty,3
5338129005,2581636785,922729,Checkout,Alicia Jones,
5338164790,5224220099,429743,Seating,Amy Rangel,0
5338354655,9997023039,113217,Upgrade,Paul Macdonald,
5338702234,3694526499,266799,Baggage,Thomas Woods DDS,
5338707137,4461735517,435972,Communications,Michael Chavez,
5338886172,6333823327,686999,Mileage Plus,Morgan Jacobson,1
5338889021,8534099960,289402,Products & Services,Donna Anderson,
5338894571,5792409635,338544,Products & Services,Paul Cummings,1
5339106789,5015189950,715813,Digital Support,Michelle Hopkins,1
5339333381,9863227572,645129,Voluntary Change,Scott Gray,
5339334708,5875219976,231198,Baggage,Robert Nichols,
5339355077,7536697638,782403,Schedule Change,Shirley Dickerson,0
5339448275,3782478468,202868,Products & Services,Julie Hunter,0
5339496074,5169036492,552900,Seating,Lauren Hernandez,1
5339496525,9768960427,265196,Products & Services,Christopher Stevens,1
5339511138,9098360285,379781,Products & Services,Kenneth Marshall,2
5339882383,7236875572,732843,Post Flight,Lisa Fox,
5339964482,7857417700,645129,Seating,Kim Baker,
5340179450,6307126215,295647,IRROPS,Antonio Henry,0
5340333418,5143700481,915618,IRROPS,Jerome Evans,0
5340335415,9595647497,618490,Seating,Rebecca Thompson,
5340350234,73551364,202868,Voluntary Change,Martin Spencer,0
5340400345,3162515440,337200,ETC,Kelly Reyes,2
5340646587,3036160452,391212,Upgrade,Mary Clark,1
5340819190,9931075681,106000,Upgrade,Kevin Mcknight,2
5340997754,5039128861,289402,ETC,Vincent Mullen,2
5341245095,9065681839,675344,Check-In,Kerry Duncan,3
5341300925,1672535632,696555,Voluntary Change,Jose Guerrero,1
5341368732,4434733119,861794,Mileage Plus,Eric Nguyen,1
5341587579,3018822513,668169,IRROPS,Mark Collins,2
5341842848,4996127750,715813,Check-In,Dennis Hoffman,
5342275383,9880942557,820369,Voluntary Change,Sharon Haley,1
5342393188,5106371216,911766,Voluntary Change,Melissa Nelson,
5342436645,7737664761,251287,Products & Services,Erin Fisher,1
5342473781,6687088106,789268,Voluntary Change,Christopher Clements,0
5342513181,8193080148,251287,Voluntary Change,Brittany Rivera,
5342615695,2593617920,860774,Products & Services,Brandon Hale,1
5342758060,2543917084,292344,Baggage,Amy Mejia,0
5342842563,9237468195,720418,Voluntary Change,Andrew Tucker,
5343243267,3261978906,672758,IRROPS,Stanley Hill,0
5343275780,2135264192,376294,Communications,Maria Smith,
5343367925,3083262208,490672,Communications,Jason Rodriguez,
5343430834,1099538298,852493,Upgrade,Jacob Bridges,
5343436045,6017395260,591778,IRROPS,Erin Jones,
5343508007,6841086834,686999,IRROPS,Jessica Mahoney,1
5343639051,2535984183,490672,Check-In,Brittany Young,
5343758049,9850472136,686999,Seating,Cassandra Browning,
5343874552,9264551221,163887,Baggage,Jessica Gallagher,
5344042766,4905110503,931734,Communications,Lisa Duncan,5
5344315233,5932578008,744299,Communications,Mrs. Amy Cummings,0
5344343114,8045039123,131036,Voluntary Change,Preston Kennedy,1
5344356716,7636466508,663804,Voluntary Change,Sandra Willis,
5344766443,6005536588,642658,Baggage,Shannon Campos,0
5344780888,6870122308,510903,Products & Services,Stephanie Huber,
5344834748,1807084416,311571,ETC,Danielle Krueger,3
5344846520,2893352252,459044,Products & Services,James Chambers,
5344881880,6493817878,797276,Communications,Maria Kerr,
5344888072,4136840353,419382,Schedule Change,Jonathan Miller,
5345065010,3677630961,167843,Upgrade  ,Jacqueline Williams,
5345587260,6154658820,545730,Products & Services,David Holmes,
5345728527,4466712313,575131,Mileage Plus,Sonya Brown,1
5345949369,9691726693,607742,IRROPS,Elaine Duncan,1
5346008548,4093982562,597058,IRROPS,Reginald Sanchez,
5346241412,3662076871,715813,Products & Services,Phillip Neal,
5346388256,6739235107,744299,Digital Support,Alyssa Jones,1
5346410607,5892559912,158319,Voluntary Change,Benjamin Robinson,3
5346995936,255229120,789268,IRROPS,Nathan Carlson DVM,1
5347030021,535647716,887241,Booking,Adam Miller,0
5347224001,2577431279,805825,IRROPS,Jonathan Davis,3
5347432954,1158602199,805825,Voluntary Change,Ivan Ray,
5347544300,8042805811,870032,Voluntary Change,Jon Kelly,2
5347595895,5866035301,597265,Mileage Plus,Glenn White,4
5347627846,1606591819,158530,IRROPS,Carlos Cooke,0
5347711076,3021415318,499403,Voluntary Change,Anne Mora,1
5347725511,7070105525,721730,Seating,Jason Schmitt,0
5348083663,5519927207,949717,Post Flight,Elizabeth Cannon,2
5348086841,8570234158,650323,Mileage Plus,Joshua Mann,1
5348202439,8923341720,208992,Upgrade,Tony Johnson,
5348208909,1269729037,792482,Communications,Stephanie Ramos,
5348234738,6132045876,132311,Voluntary Change,Alyssa Jones,
5348494661,7892927253,850791,IRROPS,Miss Hannah Johnson DDS,
5348626411,4019457433,732843,Upgrade,Emily Cooper,
5348916625,6561619782,915618,Seating,Daniel Carpenter,0
5349334308,5623588610,204674,Voluntary Change,Chelsey Walters,0
5349376443,18397537,289402,Baggage,Ryan Gonzalez,2
5349461081,463648415,938715,Baggage,Larry Bush,2
5349515042,8888345230,784648,IRROPS,Adam Rodriguez,1
5349604804,8069029680,418634,Checkout,Patrick Cox,
5349657890,3252214710,422969,IRROPS,Laura Martin,
5349902366,3136112828,976024,Products & Services,John Shaw,0
5349918112,3602562581,959023,IRROPS,Dennis Francis,4
5350108673,7779239054,308266,Upgrade,Paul Simmons,2
5350114122,5156351683,263480,Voluntary Change,Brian Patrick,2
5350249051,8595103827,724683,Voluntary Cancel,Sarah Powers,
5350462420,7642601453,915523,Booking,Kerri Frazier,1
5350484593,4879216194,734708,Check-In,Alexandra Thompson,2
5350750997,1897128448,961335,Voluntary Change,Stephanie Orozco,2
5350857182,7448613989,676262,Communications,Beth Taylor,0
5350867722,2296065316,642658,Mileage Plus,Joshua Shaffer,3
5351032674,6671374234,204674,Seating,Kim Harris,0
5351266189,8081070285,309976,Mileage Plus,Timothy Warren,2
5351281501,6141420549,805825,Communications,Dawn Parker MD,
5351352686,9961346071,106000,Voluntary Change,Charlene Taylor,0
5351407020,2219368422,347606,IRROPS,Martha Robinson,2
5351424255,3047245701,470164,Baggage,John Serrano,0
5351524752,8580224818,213093,Voluntary Change,Felicia Allen,
5351625772,6434898767,731015,Communications,Brittany Gross,0
5351817275,1874016355,308266,Mileage Plus,Michael Sullivan,0
5351983188,3045548986,395062,Baggage,Teresa Oliver,
5352261143,1738004030,758927,Voluntary Change  ,Whitney Carter,
5352594448,1001237088,642658,IRROPS,Joshua Garcia,
5352637409,1274455650,202868,Voluntary Cancel,Aaron Sweeney,2
5352724218,3794853234,422969,IRROPS,Jordan Navarro,3
5352830037,5291589264,436160,IRROPS,David Williams,0
5352936172,5209236892,274746,Seating,Elizabeth Perry,3
5353014330,6697917725,640550,IRROPS,Kara Bell,
5353244021,6643198434,819946,Upgrade,Robin Bright,2
5353301513,2284907180,459044,Upgrade,Laura Thomas,
5353471394,6855698271,575830,Voluntary Change,Teresa Curtis,0
5354130704,7062968220,131036,Voluntary Cancel,Kendra Mann,2
5354219365,6999437510,153182,Voluntary Change,Matthew Copeland,2
5354237048,640793973,215457,IRROPS,Steven Romero,1
5354355521,2684125154,938715,Other Topics,John Wright PhD,1
5354441024,4987933820,153460,Voluntary Change,Andrew Whitney,1
5354479724,1969569117,305039,IRROPS,Sharon Edwards,0
5354557404,9033133975,942082,Seating,Diana Johnson,1
5354663467,5917148149,743011,Voluntary Change,Jennifer Morris,2
5354692061,1790315791,625605,Post Flight,Susan Smith DDS,
5354933845,6537022831,769083,Communications,Devin Martin,1
5355028598,1954078967,769083,Schedule Change,Michael Wheeler,1
5355216887,3698041852,696673,Upgrade,Mr. William Webster,
5355572022,2108266922,347606,IRROPS,Michelle Moore,
5355700640,1278095371,655682,Seating,Melissa Scott,1
5355704983,2563404371,391052,Mileage Plus,Whitney Davis,2
5355708326,3286178193,650323,Upgrade,Jennifer Williams,
5355723529,2509399065,792482,Upgrade,Melissa Thomas,3
5355756189,4828623846,158319,Seating,Brandon Hernandez,
5355826867,3926448299,263480,Seating,Jane King,1
5356082452,5535755353,814752,Voluntary Change,Rodney Moore,1
5356385714,7311254369,479098,Upgrade,Shelia Williams,1
5356507308,4953807194,926550,Unaccompanied Minor,Michael Rivera,
5356643100,8157706709,251287,IRROPS,Robert Yoder,
5356721857,6658570034,975590,Post Flight,Danny Jones,2
5356883601,4577895380,963118,Mileage Plus,Samantha Lee,1
5356931054,6867391719,418145,IRROPS,Martha Pruitt,1
5356965691,1749220463,597265,Checkout,Michael Martinez,
5357062153,3241071871,910145,Post Flight,Justin Parker,1
5357077961,1790586683,795478,Products & Services,Alicia Li,2
5357330665,7779800429,959023,Seating,Angela Kennedy,1
5357477220,3828508568,675727,Disability,Abigail Green,0
5357638669,5901676359,355086,Voluntary Change,Mason Ortiz,0
5357778222,8913559937,391212,Baggage,Krystal Stevens,1
5358044460,7966010424,432687,Checkout,Yesenia Rowland,
5358076958,9340122283,744299,IRROPS,Becky Rice,
5358271430,1406754641,214289,IRROPS,Andrew Andersen,1
5358710460,9120050801,605855,IRROPS,Linda Henry,
5359063858,3641146285,308266,Check-In,Christine Gibson,
5359151940,6740057597,519057,ETC,Daniel Adams,0
5359293852,3046049008,422969,Digital Support,Rebecca Waters,
5359525229,2609800808,479098,Communications,Margaret Warren,1
5359649022,9075042109,119952,Mileage Plus,Joel Eaton,0
5359869446,4706260030,922729,IRROPS,Steven Chambers,
5359897693,5330951565,233571,Post Flight,Danielle Johnson,0
5359903512,65825663,878048,Mileage Plus,Ronnie Snow,2
5359934464,5543353095,436160,Upgrade,Shirley Baker,3
5360068479,4839887551,748700,Mileage Plus,Isaac Hall,5
5360354266,9072948680,305039,Mileage Plus,Andrew Shepard,2
5360612696,9017010325,488324,Upgrade,Grace Daniels,1
5360719737,6019966520,881424,Check-In,Jessica Miller,
5360731779,7503397890,537146,IRROPS,Mario Jackson,
5360757954,7602469264,246791,Upgrade,Christine Hogan,0
5360925653,6967310491,619806,Baggage,Roger Simpson,1
5360978478,8965500019,850791,IRROPS,Ronnie Morgan,1
5361045975,9007387050,214289,Mileage Plus,Dana Shields,5
5361313301,9773070542,167843,Baggage,Bryan Melton,1
5361425902,8196306199,379781,IRROPS,Kristie Oliver,2
5361505132,9319921069,305039,Checkout,Cynthia French,0
5361574000,5750035444,390819,IRROPS,Danielle Jackson,0
5361649756,9678707178,817413,Communications,Kimberly Torres,
5361781221,2203183693,668841,Seating,Darren Hall,2
5361869129,760833035,925821,Voluntary Change,Angela Garza,4
5362278621,191095592,796927,Seating,Katelyn Lowe,
5362372480,6456695368,825827,IRROPS,Renee Krause,0
5362459293,4779202644,901589,Voluntary Change,Heather Kramer,0
5362466406,449134196,968346,IRROPS,Amy Rice,0
5362485871,8810808070,414690,Voluntary Change,Jessica Strong,1
5362773887,6367416596,171021,Mileage Plus,Christopher Hodges,2
5362836095,5494880196,215457,Digital Support,Kayla Johnson,1
5363199026,5699776090,376343,IRROPS,Morgan Johnson,1
5363218525,8880333603,181820,IRROPS,John Matthews,0
5364059938,2095791994,309976,Communications,Ashley Shields MD,
5364173255,4777762933,414690,Disability,Travis Zimmerman,
5364309594,5381867213,432687,IRROPS,Christopher Long,1
5364494794,6744855766,293576,Booking,Daniel Brooks,2
5364685165,8630929726,926550,Baggage,Spencer Black,1
5365048437,3715638992,880532,Voluntary Change,Destiny Cline,1
5365117084,943591420,743011,Post Flight,Tyler Robles,1
5365179271,4279361206,600666,IRROPS,Ruben Howell,1
5365239295,1599552344,757349,Voluntary Change,Jeanne Smith,3
5365256742,4143451005,675344,Seating,Emily Carter,
5365317069,8228761001,888140,IRROPS,Madeline Stanton,1
5365562612,2816243469,878048,Check-In,Miss Michelle Nelson,3
5366281738,7558291965,263480,Mileage Plus,Whitney Lambert,2
5366417720,2703447627,348998,Voluntary Change,Johnny King,1
5366517308,2526999729,788537,Seating,Ryan Brown,
5367100866,2268066615,192245,IRROPS,Kayla Rush,
5367136923,5139397295,506012,Communications,John Brown,
5367239625,992936769,797276,Post Flight,Jodi Quinn,0
5367270562,1402481785,618490,Products & Services,Helen Thompson,
5367816164,2780753,828869,IRROPS,Taylor Long,1
5368356973,4942835191,309976,Products & Services,Kendra Ortiz,
5368389874,7586181809,192245,IRROPS,Samuel Williams,3
5368400436,647244055,600666,IRROPS,Sharon Shannon,1
5368436018,4046737533,881424,Voluntary Change,Mr. Michael Ross,
5368506773,6795062614,955854,Products & Services,Heather Butler,3
5368618559,657182934,369972,Seating,Evelyn Conley,0
5368697825,9939957166,748700,Seating,Amy Mcgee,3
5368864296,9520933263,136010,Voluntary Change,Timothy Moore,
5369076809,8258819867,348998,Post Flight,Aimee Fleming,
5369078872,5075487880,309976,IRROPS,Ray Ellis,
5369435725,6385297072,374078,Voluntary Change,Darrell Smith,0
5369466491,7276669365,880532,Mileage Plus,Kimberly Bentley,3
5369485757,9722794746,140146,Mileage Plus,Alan Bautista,5
5369523788,8902733750,828869,IRROPS,Cindy Atkins,
5369743719,693686230,663804,Mileage Plus,Nancy Walker,1
5369941221,4298896650,126555,Voluntary Cancel,Kathleen Alexander,
5370568609,8496968638,954628,Checkout,Brandy Thomas,3
5370734729,1667842809,519294,Traveler Updates,Carlos Holland,
5370813421,2227396593,880532,Seating,Sharon Tyler DDS,
5370815271,804857805,926719,Voluntary Cancel,Robert Richards,1
5371067994,5620006993,552900,Checkout,Joshua Howe,1
5371143629,5566874561,942082,Voluntary Change,John Martin,2
5371184262,7957997569,968346,Seating,Michelle Arroyo,
5371246583,7955343127,744299,Baggage,Alexander Richardson,0
5371566280,6376764276,860774,IRROPS,Tracy Neal,0
5371848798,2298235324,132311,IRROPS,Adam Mueller,
5371947960,7405943203,757349,Mileage Plus,Angie Watts,0
5372696103,4754859120,698596,IRROPS,Ashley Moore,0
5372825368,4500490285,683244,IRROPS,Curtis Sanchez,3
5372837387,804840393,149315,Checkout,Sarah Mooney,
5372885100,9721627017,488324,Voluntary Cancel,Joseph Padilla,2
5373051465,6189646994,910145,Upgrade,Antonio Dickerson,2
5373108898,9032638832,732843,IRROPS,Melinda Evans,
5373148067,4980767266,964561,Seating,Renee Campbell,1
5373404548,9599887182,544771,Voluntary Change,Olivia Johnson,0
5373613570,6947191661,882260,Seating,Mrs. Kelly Johnson,3
5374153604,381796459,901589,Seating,Sydney Sullivan,1
5374222531,803871650,302709,IRROPS,Sara Le,
5374359652,306128149,696555,Mileage Plus,Adam Clark,2
5375039230,6768159661,607742,Voluntary Cancel,Victoria Rodriguez,0
5375174544,4632766819,964561,Check-In,Megan Weber,2
5375252531,7646994182,506012,Mileage Plus,Amber Burns,0
5375281879,4451959140,342279,Booking,Amanda Martinez,3
5375401290,52762033,789268,Mileage Plus,Joseph Henry,2
5375658208,2337868671,789268,Checkout,Tammy Fox,3
5375843180,6335854370,544771,Seating,Maurice Haas,1
5376085311,2900553477,828869,IRROPS,David Mckee,1
5376249413,6856234950,591778,IRROPS,Kimberly Wilcox,0
5376570874,1593479363,887241,IRROPS,Mikayla Guerrero,
5376580327,7730086161,388661,IRROPS,Crystal Keller,0
5376604467,7861340682,338544,IRROPS,Mrs. Tina Tucker,2
5376843199,4776764504,305039,Products & Services,Michael Ferguson,
5376852362,8562506263,388661,Baggage,Kimberly Silva,
5376855938,5836619410,795478,IRROPS,Jasmine Pittman,3
5377463268,3675218872,625605,Mileage Plus,Evelyn Clark,4
5377466369,4920900008,290097,Seating,Jennifer Hale,0
5377492120,8223816011,803198,Seating,Elizabeth Terrell,0
5377555828,719685271,758927,Voluntary Change,Gilbert Pierce,1
5377764519,5605354958,910145,Communications,Cynthia Jackson,1
5377838322,5313516636,882260,Voluntary Cancel,Bethany Gibson,
5377969853,5630999701,784648,Voluntary Cancel,Jeffrey Guerrero,
5378157825,6733282637,347606,Products & Services,Jessica Jackson,2
5378219373,554010788,149315,IRROPS,Brian Ford,0
5378420053,3013924547,374078,Voluntary Change,Ms. Elizabeth Evans,1
5378463351,3359452355,817160,IRROPS,Jacob Fernandez,4
5378768622,6127553823,357288,Voluntary Change,Nicholas Flores,0
5379137988,4230671131,942082,Mileage Plus,Kelli Martin,1
5379157700,7865888899,369972,Check-In,Michael Wilson,
5379409519,5463502831,698596,Check-In,Diana Moore,0
5379600842,2077402135,163887,Communications,Raymond Vincent,2
5379663913,6363814939,748700,IRROPS,Jessica Curtis,2
5379722007,9898455682,266966,Products & Services,Mark Gordon,2
5379844735,4320678669,897227,Seating,Sonya Hancock,0
5379980879,8681667979,132311,Check-In,Michael Adams,1
5380083370,5018900027,422969,Products & Services,Nicole Martin,0
5380234612,7789703755,575131,Seating,Steven Alvarez,1
5380235464,3078936807,963118,Voluntary Change,Joel Morris,
5380301646,808078270,261911,Voluntary Change,Richard Blake,1
5380546361,7566875267,686999,Checkout,Mitchell Reeves,1
5380564516,6371451076,938715,IRROPS,Julia Bean,0
5380758959,9629573602,391212,Mileage Plus,Monica Craig,4
5380759955,4495540244,136855,Voluntary Change,Don Clark,
5380910969,752512727,698596,Mileage Plus,Robert Hutchinson,3
5381041792,4011799857,201204,Voluntary Change,Walter Adams,0
5381266518,9415463317,926719,IRROPS,Brett Lyons,
5381327700,4358326425,758927,Disability,Gregory Parsons,3
5381918981,1227341768,454069,Mileage Plus,Darren Jones,4
5381956830,4369256785,305039,Check-In,John Yates,2
5381959816,6255456751,782403,Digital Support,Rachel Kim,0
5382052797,2199591746,103651,Mileage Plus,Denise Gonzales,2
5382072058,8582644059,336230,Voluntary Change,Danielle Sullivan,
5382090379,9179414051,488324,Schedule Change,Brian Carr,
5382160330,1971886433,633769,IRROPS,Brian Barnes,0
5382827149,7032441103,369972,Mileage Plus,Alan Lee,1
5382956797,139253920,855386,Traveler Updates,Samantha Little,0
5383002800,1154479794,782259,Voluntary Change,Maria Daniel,
5383054126,2797373835,488324,Voluntary Cancel,Rebecca Flores,
5383126059,1854743654,715813,Checkout,Michelle Hunt,
5383326216,4862980626,103651,ETC,Sean Bryan,0
5383340101,3998790692,246791,Traveler Updates,Derek Schaefer,5
5383589693,7887221084,357288,IRROPS,Samantha Smith,
5383761458,5407619560,131036,Seating,James Rollins,4
5383824282,7466386023,880532,Checkout,Gregory Chan,
5384189700,4216887712,519791,IRROPS,William Owen,1
5384388185,2535346046,171021,Check-In,Matthew Armstrong,
5384468569,5809406089,479098,Upgrade,Lance White,0
5384923097,5248873072,519294,Baggage,Michael Barnes,0
5385067027,9264006877,922729,Mileage Plus,Laura Ramirez,0
5385116273,975465143,717526,Post Flight,Erin Powell,0
5385142606,815080436,530215,Mileage Plus,Benjamin Mcbride,4
5385184782,6873233975,915618,Traveler Updates,David Sharp,
5385258078,8713425139,308266,Booking,Candace Christensen,2
5385259514,2912715500,915618,Voluntary Change,Amy Day,
5385315985,1854645336,796927,Seating,Christopher Sullivan,
5385432186,548587806,731717,Voluntary Change,Daniel Taylor,0
5385449676,1992057577,911766,Schedule Change,Amanda Norton,0
5385546435,7442002624,981776,IRROPS,John Morris,
5385565527,1347724404,980508,Voluntary Cancel,Maria David,2
5385739748,3113758044,260681,Upgrade,Victor Gregory,3
5385799463,5701494450,617241,IRROPS,Bradley Johnson,5
5385953045,3282726364,668169,Post Flight,Ruben Moore,2
5386081610,5430143283,429743,Voluntary Change,Steven Martin,1
5386392684,3687974447,176703,Booking,Andrea Avery,3
5386836612,5794124914,198686,Post Flight,Theodore Morales,0
5387329633,4439443281,266966,IRROPS,Dr. Brian Weaver DVM,2
5387413500,7686093676,213093,Baggage,Sandra Anderson,1
5387448679,9785940119,537146,Baggage,Jacqueline Baker,
5387830608,3365641731,266799,Post Flight,Cynthia Foster,1
5387842201,9052365287,114609,Digital Support,Kimberly Richardson DVM,
5387952984,1562460608,367706,IRROPS,Charles Gay,
5388084155,1651519290,537146,Products & Services,Carlos Williams,2
5388202839,4942135981,488324,Products & Services,Justin Maddox,1
5388635091,1079128805,359050,Mileage Plus,Jennifer Sutton,2
5388641712,2350797291,782403,Booking,Mark Brown,1
5388689631,4625465517,499403,Baggage,Michael Clark,0
5388990316,8239000897,720418,Mileage Plus,Andrew Schwartz,0
5389355296,6186222796,119952,Other Topics,Robert Johnson,0
5389631004,1858572463,677860,Seating,Michael Shepard,
5389750807,4132237862,208992,Digital Support,Shannon Frazier,1
5390205278,290201188,349957,Unaccompanied Minor,Jamie Herring,1
5390286074,4823254444,414690,IRROPS,David Rivera,
